"_raw","_time",app,clientip,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,host,index,linecount,pid,process,protocol,punct,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype",timeendpos,timestartpos
"61.191.62.7 - - [26/May/2014:14:17:05 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:17:05.000-0700",,"61.191.62.7",14,26,17,may,5,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:17:05 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:17:05.000-0700",,"61.191.62.7",14,26,17,may,5,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:17:04 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:17:04.000-0700",,"61.191.62.7",14,26,17,may,4,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:17:04 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:17:04.000-0700",,"61.191.62.7",14,26,17,may,4,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:17:03 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:17:03.000-0700",,"61.191.62.7",14,26,17,may,3,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:41 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:41.000-0700",,"61.191.62.7",14,26,16,may,41,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:40 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:40.000-0700",,"61.191.62.7",14,26,16,may,40,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:40 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:40.000-0700",,"61.191.62.7",14,26,16,may,40,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:39 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:39.000-0700",,"61.191.62.7",14,26,16,may,39,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:38 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:38.000-0700",,"61.191.62.7",14,26,16,may,38,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:38 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:38.000-0700",,"61.191.62.7",14,26,16,may,38,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:38 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:38.000-0700",,"61.191.62.7",14,26,16,may,38,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:37 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:37.000-0700",,"61.191.62.7",14,26,16,may,37,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:37 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:37.000-0700",,"61.191.62.7",14,26,16,may,37,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:37 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:37.000-0700",,"61.191.62.7",14,26,16,may,37,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:37 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:37.000-0700",,"61.191.62.7",14,26,16,may,37,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:36 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:36.000-0700",,"61.191.62.7",14,26,16,may,36,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:36 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:36.000-0700",,"61.191.62.7",14,26,16,may,36,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:36 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:36.000-0700",,"61.191.62.7",14,26,16,may,36,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:35 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:35.000-0700",,"61.191.62.7",14,26,16,may,35,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:35 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:35.000-0700",,"61.191.62.7",14,26,16,may,35,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:35 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:35.000-0700",,"61.191.62.7",14,26,16,may,35,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:35 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:35.000-0700",,"61.191.62.7",14,26,16,may,35,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:35 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:35.000-0700",,"61.191.62.7",14,26,16,may,35,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:34 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:34.000-0700",,"61.191.62.7",14,26,16,may,34,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:34 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:34.000-0700",,"61.191.62.7",14,26,16,may,34,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:34 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:34.000-0700",,"61.191.62.7",14,26,16,may,34,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:34 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:34.000-0700",,"61.191.62.7",14,26,16,may,34,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:34 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:34.000-0700",,"61.191.62.7",14,26,16,may,34,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:33 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:33.000-0700",,"61.191.62.7",14,26,16,may,33,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:33 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:33.000-0700",,"61.191.62.7",14,26,16,may,33,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:33 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:33.000-0700",,"61.191.62.7",14,26,16,may,33,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:33 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:33.000-0700",,"61.191.62.7",14,26,16,may,33,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:33 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:33.000-0700",,"61.191.62.7",14,26,16,may,33,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //pHpMyAdMiN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:32 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:32.000-0700",,"61.191.62.7",14,26,16,may,32,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //dbadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //db/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:31 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:31.000-0700",,"61.191.62.7",14,26,16,may,31,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //SQL/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:30 -0700] ""GET //PMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:30.000-0700",,"61.191.62.7",14,26,16,may,30,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //pma/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //PHPMYADMIN/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:29 -0700] ""GET //web/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:29.000-0700",,"61.191.62.7",14,26,16,may,29,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //MyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //mysqladmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //pMA/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //phpmyadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:28 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:28.000-0700",,"61.191.62.7",14,26,16,may,28,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //mysql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //websql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //phpMyAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //myadmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:27 -0700] ""GET //sql/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:27.000-0700",,"61.191.62.7",14,26,16,may,27,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
"61.191.62.7 - - [26/May/2014:14:16:26 -0700] ""GET //phpAdmin/scripts/setup.php HTTP/1.1"" 301 20","2014-05-26T14:16:26.000-0700",,"61.191.62.7",14,26,16,may,26,monday,2014,"-420",,Network2HP,main,1,,,,"..._-_-_[//:::_-]_""_////._/.""__","access_log","access_log",RazLT,,,,43,17
