"_raw","_time",app,bytes,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",eventtype,file,host,ident,index,linecount,method,other,protocol,punct,referer,"referer_domain","req_time",root,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",timeendpos,timestartpos,uri,"uri_domain","uri_path","uri_query",user,useragent,version
"94.102.49.31 - - [12/Jun/2014:10:26:36 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-12T10:26:36.000-0700",,292,"94.102.49.31",,10,12,26,june,36,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:10:26:36 -0700",scripts,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:35 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:35.000-0700",,303,"94.102.49.31",,10,12,26,june,35,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:35 -0700",mysqladmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:35 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:35.000-0700",,300,"94.102.49.31",,10,12,26,june,35,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:35 -0700",MyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:35 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:35.000-0700",,300,"94.102.49.31",,10,12,26,june,35,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:35 -0700",myadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:34 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-12T10:26:34.000-0700",,296,"94.102.49.31",,10,12,26,june,34,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:34 -0700",pma,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:34 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:34.000-0700",,303,"94.102.49.31",,10,12,26,june,34,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:34 -0700",phpmyadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:33 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:33.000-0700",,303,"94.102.49.31",,10,12,26,june,33,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:33 -0700",phpMyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:33 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-12T10:26:33.000-0700",,316,"94.102.49.31",,10,12,26,june,33,thursday,2014,"-420",,"w00tw00t.at.blackhats.romanian.anti-sec:)",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:10:26:33 -0700",,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:19 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-12T10:26:19.000-0700",,292,"94.102.49.31",,10,12,26,june,19,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:10:26:19 -0700",scripts,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:19 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:19.000-0700",,303,"94.102.49.31",,10,12,26,june,19,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:19 -0700",mysqladmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:18 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:18.000-0700",,300,"94.102.49.31",,10,12,26,june,18,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:18 -0700",MyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:16 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-12T10:26:16.000-0700",,292,"94.102.49.31",,10,12,26,june,16,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:10:26:16 -0700",scripts,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:16 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:16.000-0700",,303,"94.102.49.31",,10,12,26,june,16,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:16 -0700",mysqladmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:15 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:15.000-0700",,300,"94.102.49.31",,10,12,26,june,15,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:15 -0700",MyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:15 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:15.000-0700",,300,"94.102.49.31",,10,12,26,june,15,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:15 -0700",myadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:15 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:15.000-0700",,300,"94.102.49.31",,10,12,26,june,15,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:15 -0700",myadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:15 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-12T10:26:15.000-0700",,296,"94.102.49.31",,10,12,26,june,15,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:15 -0700",pma,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,296,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",pma,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,303,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",phpmyadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,303,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",phpmyadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,303,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",phpMyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,303,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",phpMyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:14 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-12T10:26:14.000-0700",,316,"94.102.49.31",,10,12,26,june,14,thursday,2014,"-420",,"w00tw00t.at.blackhats.romanian.anti-sec:)",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:10:26:14 -0700",,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:13 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-12T10:26:13.000-0700",,316,"94.102.49.31",,10,12,26,june,13,thursday,2014,"-420",,"w00tw00t.at.blackhats.romanian.anti-sec:)",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:10:26:13 -0700",,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:13 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-12T10:26:13.000-0700",,292,"94.102.49.31",,10,12,26,june,13,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:10:26:13 -0700",scripts,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:12 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:12.000-0700",,303,"94.102.49.31",,10,12,26,june,12,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:12 -0700",mysqladmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:12 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:12.000-0700",,300,"94.102.49.31",,10,12,26,june,12,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:12 -0700",MyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:12 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:12.000-0700",,300,"94.102.49.31",,10,12,26,june,12,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:12 -0700",myadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:11 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-12T10:26:11.000-0700",,296,"94.102.49.31",,10,12,26,june,11,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:11 -0700",pma,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:11 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:11.000-0700",,303,"94.102.49.31",,10,12,26,june,11,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:11 -0700",phpmyadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:11 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:11.000-0700",,303,"94.102.49.31",,10,12,26,june,11,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:11 -0700",phpMyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:10 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-12T10:26:10.000-0700",,316,"94.102.49.31",,10,12,26,june,10,thursday,2014,"-420",,"w00tw00t.at.blackhats.romanian.anti-sec:)",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:10:26:10 -0700",,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:00 -0700] ""GET /scripts/setup.php HTTP/1.1"" 404 292 ""-"" ""ZmEu""","2014-06-12T10:26:00.000-0700",,292,"94.102.49.31",,10,12,26,june,0,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_//._/.""___""-""_""""","-",,"12/Jun/2014:10:26:00 -0700",scripts,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/scripts/setup.php",,"/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:00 -0700] ""GET /mysqladmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:26:00.000-0700",,303,"94.102.49.31",,10,12,26,june,0,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:00 -0700",mysqladmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/mysqladmin/scripts/setup.php",,"/mysqladmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:26:00 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:26:00.000-0700",,300,"94.102.49.31",,10,12,26,june,0,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:26:00 -0700",MyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/MyAdmin/scripts/setup.php",,"/MyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:25:59 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-12T10:25:59.000-0700",,300,"94.102.49.31",,10,12,25,june,59,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:25:59 -0700",myadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/myadmin/scripts/setup.php",,"/myadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:25:59 -0700] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 296 ""-"" ""ZmEu""","2014-06-12T10:25:59.000-0700",,296,"94.102.49.31",,10,12,25,june,59,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:25:59 -0700",pma,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/pma/scripts/setup.php",,"/pma/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:25:59 -0700] ""GET /phpmyadmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:25:59.000-0700",,303,"94.102.49.31",,10,12,25,june,59,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:25:59 -0700",phpmyadmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpmyadmin/scripts/setup.php",,"/phpmyadmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:25:58 -0700] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 303 ""-"" ""ZmEu""","2014-06-12T10:25:58.000-0700",,303,"94.102.49.31",,10,12,25,june,58,thursday,2014,"-420",,"setup.php",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""","-",,"12/Jun/2014:10:25:58 -0700",phpMyAdmin,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/phpMyAdmin/scripts/setup.php",,"/phpMyAdmin/scripts/setup.php",,"-",ZmEu,"HTTP/1.1"
"94.102.49.31 - - [12/Jun/2014:10:25:58 -0700] ""GET /w00tw00t.at.blackhats.romanian.anti-sec:) HTTP/1.1"" 404 316 ""-"" ""ZmEu""","2014-06-12T10:25:58.000-0700",,316,"94.102.49.31",,10,12,25,june,58,thursday,2014,"-420",,"w00tw00t.at.blackhats.romanian.anti-sec:)",Network1HP,"-",main,1,GET,,,"..._-_-_[//:::_-]_""_/....-:)_/.""___""-""_""""","-",,"12/Jun/2014:10:25:58 -0700",,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140613","access_combined",RazLT,,404,,,44,18,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"/w00tw00t.at.blackhats.romanian.anti-sec:)",,"-",ZmEu,"HTTP/1.1"
"69.174.245.163 - - [11/Jun/2014:20:09:59 -0700] ""GET /MyAdmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T20:09:59.000-0700",,,,,20,11,9,june,59,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
"69.174.245.163 - - [11/Jun/2014:20:09:59 -0700] ""GET /myadmin/scripts/setup.php HTTP/1.1"" 404 300 ""-"" ""ZmEu""","2014-06-11T20:09:59.000-0700",,,,,20,11,9,june,59,wednesday,2014,"-420",,,Network1HP,,main,1,,,,"..._-_-_[//:::_-]_""_///._/.""___""-""_""""",,,,,"/home/raz/Github/2015SecAnalysis/network1/httpd/access_log-20140612","access_log-too_small",RazLT,,,,,46,20,,,,,,,
