City,Country,Region,"_raw","_time",accnt,acct,addr,app,auid,bytes,cipher,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",direction,euid,eventtype,exe,file,fp,host,hostname,id,ident,index,kind,ksize,laddr,lat,linecount,lon,lport,mac,method,msg,name,op,other,pid,process,protocol,punct,referer,"referer_domain","req_time",res,rhost,root,rport,ses,source,sourcetype,spid,"splunk_server","splunk_server_group",srcaddr,status,suid,tag,"tag::eventtype",terminal,timeendpos,timestartpos,tty,type,uid,uri,"uri_domain","uri_path","uri_query",user,useragent,version
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:21 -0400] ""GET /blog/wp-includes/js/masonry.min.js?ver=3.1.2 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:21.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,21,tuesday,2014,"-240",,,,,"masonry.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//..?=.._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:21 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/masonry.min.js?ver=3.1.2",,"/blog/wp-includes/js/masonry.min.js","ver=3.1.2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:21 -0400] ""GET /blog/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:21.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,21,tuesday,2014,"-240",,,,,"jquery.masonry.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///...?=.._/.""__-_""://.//?=","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:21 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2",,"/blog/wp-includes/js/jquery/jquery.masonry.min.js","ver=3.1.2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:21 -0400] ""GET /blog/wp-includes/js/comment-reply.min.js?ver=3.9 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:21.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,21,tuesday,2014,"-240",,,,,"comment-reply.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//-..?=._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:21 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/comment-reply.min.js?ver=3.9",,"/blog/wp-includes/js/comment-reply.min.js","ver=3.9","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:21 -0400] ""GET /blog/wp-content/themes/twentythirteen/js/functions.js?ver=2014-03-18 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:21.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,21,tuesday,2014,"-240",,,,,"functions.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////.?=--_/.""__-_""://.//?=""","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:21 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/js/functions.js?ver=2014-03-18",,"/blog/wp-content/themes/twentythirteen/js/functions.js","ver=2014-03-18","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:20 -0400] ""GET /blog/wp-includes/js/jquery/jquery.js?ver=1.11.0 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:20.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,20,tuesday,2014,"-240",,,,,"jquery.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=.._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:20 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery.js?ver=1.11.0",,"/blog/wp-includes/js/jquery/jquery.js","ver=1.11.0","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:20 -0400] ""GET /blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:20.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,20,tuesday,2014,"-240",,,,,"jquery-migrate.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///-..?=.._/.""__-_""://.//?=","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:20 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1",,"/blog/wp-includes/js/jquery/jquery-migrate.min.js","ver=1.2.1","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:20 -0400] ""GET /blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:20.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,20,tuesday,2014,"-240",,,,,"genericons.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////.?=._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:20 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09",,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css","ver=2.09","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:20 -0400] ""GET /blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:20.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,20,tuesday,2014,"-240",,,,,"style.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=--_/.""__-_""://.//?=""_","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:20 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18",,"/blog/wp-content/themes/twentythirteen/style.css","ver=2013-07-18","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:20 -0400] ""GET /blog/?page_id=2 HTTP/1.1"" 200 10926 ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:20.000-0700",,,,,,10926,,"198.103.167.20",,9,3,28,june,20,tuesday,2014,"-240",,,,,,,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//?=_/.""___""://.//?=""_""/._(__.","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:20 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/?page_id=2",,"/blog/","page_id=2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-content/themes/twentythirteen/images/search-icon.png HTTP/1.1"" 304 - ""http://hippielife.ca/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"search-icon.png",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""://.//-///.?","http://hippielife.ca/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/images/search-icon.png",,"/blog/wp-content/themes/twentythirteen/images/search-icon.png",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"cropped-HippieChurch01.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""://.//?=""_""/","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg",,"/blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-includes/js/masonry.min.js?ver=3.1.2 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"masonry.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//..?=.._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/masonry.min.js?ver=3.1.2",,"/blog/wp-includes/js/masonry.min.js","ver=3.1.2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"jquery.masonry.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///...?=.._/.""__-_""://.//?=","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2",,"/blog/wp-includes/js/jquery/jquery.masonry.min.js","ver=3.1.2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-includes/js/comment-reply.min.js?ver=3.9 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"comment-reply.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-//-..?=._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/comment-reply.min.js?ver=3.9",,"/blog/wp-includes/js/comment-reply.min.js","ver=3.9","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-content/themes/twentythirteen/js/functions.js?ver=2014-03-18 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"functions.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////.?=--_/.""__-_""://.//?=""","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/js/functions.js?ver=2014-03-18",,"/blog/wp-content/themes/twentythirteen/js/functions.js","ver=2014-03-18","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"jquery-migrate.min.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///-..?=.._/.""__-_""://.//?=","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1",,"/blog/wp-includes/js/jquery/jquery-migrate.min.js","ver=1.2.1","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-includes/js/jquery/jquery.js?ver=1.11.0 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"jquery.js",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=.._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-includes/js/jquery/jquery.js?ver=1.11.0",,"/blog/wp-includes/js/jquery/jquery.js","ver=1.11.0","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"style.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-///.?=--_/.""__-_""://.//?=""_","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18",,"/blog/wp-content/themes/twentythirteen/style.css","ver=2013-07-18","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:12 -0400] ""GET /blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09 HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?p=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:12.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,12,tuesday,2014,"-240",,,,,"genericons.css",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////.?=._/.""__-_""://.//?=""_","http://hippielife.ca/blog/?p=1","http://hippielife.ca","03/Jun/2014:09:28:12 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css?ver=2.09",,"/blog/wp-content/themes/twentythirteen/fonts/genericons.css","ver=2.09","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:11 -0400] ""GET /blog/?p=1 HTTP/1.1"" 200 12052 ""http://hippielife.ca/blog/?cat=1"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:11.000-0700",,,,,,12052,,"198.103.167.20",,9,3,28,june,11,tuesday,2014,"-240",,,,,,,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//?=_/.""___""://.//?=""_""/._(__.","http://hippielife.ca/blog/?cat=1","http://hippielife.ca","03/Jun/2014:09:28:11 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/?p=1",,"/blog/","p=1","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:04 -0400] ""GET /blog/?page_id=2 HTTP/1.1"" 200 10926 ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:04.000-0700",,,,,,10926,,"198.103.167.20",,9,3,28,june,4,tuesday,2014,"-240",,,,,,,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//?=_/.""___""://.//?=""_""/._(__.","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",200,,,,,46,20,,,,"/blog/?page_id=2",,"/blog/","page_id=2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:04 -0400] ""GET /blog/?p=2 HTTP/1.1"" 301 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:04.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,4,tuesday,2014,"-240",,,,,,,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//?=_/.""__-_""://.//?=""_""/._(__","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",301,,,,,46,20,,,,"/blog/?p=2",,"/blog/","p=2","-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:04 -0400] ""GET /blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg HTTP/1.1"" 304 - ""http://hippielife.ca/blog/?page_id=2"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:04.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,4,tuesday,2014,"-240",,,,,"cropped-HippieChurch01.jpg",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""://.//?=""_""/","http://hippielife.ca/blog/?page_id=2","http://hippielife.ca","03/Jun/2014:09:28:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg",,"/blog/wp-content/uploads/2014/06/cropped-HippieChurch01.jpg",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
Ottawa,Canada,Ontario,"198.103.167.20 - - [03/Jun/2014:09:28:04 -0400] ""GET /blog/wp-content/themes/twentythirteen/images/search-icon.png HTTP/1.1"" 304 - ""http://hippielife.ca/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0""","2014-06-03T06:28:04.000-0700",,,,,,"-",,"198.103.167.20",,9,3,28,june,4,tuesday,2014,"-240",,,,,"search-icon.png",,Network3HP,,,"-",main,,,,"45.41670",1,"-75.70000",,,GET,,,,,,,,"..._-_-_[//:::_-]_""_//-////-._/.""__-_""://.//-///.?","http://hippielife.ca/blog/wp-content/themes/twentythirteen/style.css?ver=2013-07-18","http://hippielife.ca","03/Jun/2014:09:28:04 -0400",,,blog,,,"access_log_all","access_combined",,RazLT,,"198.103.167.20",304,,,,,46,20,,,,"/blog/wp-content/themes/twentythirteen/images/search-icon.png",,"/blog/wp-content/themes/twentythirteen/images/search-icon.png",,"-","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0","HTTP/1.1"
